491,G-2506-E-Y-09-35,Slurry,Environmental,BMC-4377,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
492,G-2506-E-Y-09-41,Slurry,Environmental,BMC-4287,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
493,G-2506-E-Y-09-47,Slurry,Environmental,BMC-4141,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
494,G-2506-E-Y-09-53,Slurry,Environmental,BMC-4129,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
495,G-2506-E-Y-09-59,Slurry,Environmental,BMC-4202,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
496,G-2506-E-Y-09-03,Pool milk,Environmental,BMC-4310,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
497,G-2506-E-Y-09-09,Pool milk,Environmental,BMC-4130,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
498,G-2506-E-Y-09-15,Pool milk,Environmental,BMC-4438,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
499,G-2506-E-Y-09-21,Pool milk,Environmental,BMC-4223,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
500,G-2506-E-Y-09-27,Pool milk,Environmental,BMC-4457,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
501,G-2506-E-Y-09-33,Pool milk,Environmental,BMC-4377,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
502,G-2506-E-Y-09-39,Pool milk,Environmental,BMC-4287,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
503,G-2506-E-Y-09-45,Pool milk,Environmental,BMC-4141,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
504,G-2506-E-Y-09-51,Pool milk,Environmental,BMC-4129,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
505,G-2506-E-Y-09-57,Pool milk,Environmental,BMC-4202,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
506,G-2506-E-Y-09-06,Manger swab,Environmental,BMC-4310,Kaira Milk Union,Kheda-Anand,02-06-2025,Suspected
507,G-2506-E-Y-09-12,Manger swab,Environmental,BMC-4130,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
508,G-2506-E-Y-09-18,Manger swab,Environmental,BMC-4438,Kaira Milk Union,Kheda-Anand,02-06-2025,Suspected
509,G-2506-E-Y-09-24,Manger swab,Environmental,BMC-4223,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
510,G-2506-E-Y-09-30,Manger swab,Environmental,BMC-4457,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
511,G-2506-E-Y-09-36,Manger swab,Environmental,BMC-4377,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
512,G-2506-E-Y-09-42,Manger swab,Environmental,BMC-4287,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
513,G-2506-E-Y-09-48,Manger swab,Environmental,BMC-4141,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
514,G-2506-E-Y-09-54,Manger swab,Environmental,BMC-4129,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
515,G-2506-E-Y-09-60,Manger swab,Environmental,BMC-4202,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
516,G-2506-E-Y-09-02,Lefover feed,Environmental,BMC-4310,Kaira Milk Union,Kheda-Anand,02-06-2025,Suspected
517,G-2506-E-Y-09-08,Lefover feed,Environmental,BMC-4130,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
518,G-2506-E-Y-09-14,Lefover feed,Environmental,BMC-4438,Kaira Milk Union,Kheda-Anand,02-06-2025,Suspected
519,G-2506-E-Y-09-20,Lefover feed,Environmental,BMC-4223,Kaira Milk Union,Kheda-Anand,02-06-2025,Suspected
520,G-2506-E-Y-09-26,Lefover feed,Environmental,BMC-4457,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
521,G-2506-E-Y-09-32,Lefover feed,Environmental,BMC-4377,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
522,G-2506-E-Y-09-38,Lefover feed,Environmental,BMC-4287,Kaira Milk Union,Kheda-Anand,02-06-2025,Suspected
523,G-2506-E-Y-09-44,Lefover feed,Environmental,BMC-4141,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
524,G-2506-E-Y-09-50,Lefover feed,Environmental,BMC-4129,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
525,G-2506-E-Y-09-56,Lefover feed,Environmental,BMC-4202,Kaira Milk Union,Kheda-Anand,02-06-2025,Suspected
526,G-2506-E-Y-09-01,Dung pile,Environmental,BMC-4310,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
527,G-2506-E-Y-09-07,Dung pile,Environmental,BMC-4130,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
528,G-2506-E-Y-09-13,Dung pile,Environmental,BMC-4438,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
529,G-2506-E-Y-09-19,Dung pile,Environmental,BMC-4223,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
530,G-2506-E-Y-09-25,Dung pile,Environmental,BMC-4457,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
531,G-2506-E-Y-09-31,Dung pile,Environmental,BMC-4377,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
532,G-2506-E-Y-09-37,Dung pile,Environmental,BMC-4287,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
533,G-2506-E-Y-09-43,Dung pile,Environmental,BMC-4141,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
534,G-2506-E-Y-09-49,Dung pile,Environmental,BMC-4129,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
535,G-2506-E-Y-09-55,Dung pile,Environmental,BMC-4202,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
536,G-2506-E-Y-09-04,Drinking water,Environmental,BMC-4310,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
537,G-2506-E-Y-09-10,Drinking water,Environmental,BMC-4130,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
538,G-2506-E-Y-09-16,Drinking water,Environmental,BMC-4438,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
539,G-2506-E-Y-09-22,Drinking water,Environmental,BMC-4223,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
540,G-2506-E-Y-09-28,Drinking water,Environmental,BMC-4457,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
541,G-2506-E-Y-09-34,Drinking water,Environmental,BMC-4377,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
542,G-2506-E-Y-09-40,Drinking water,Environmental,BMC-4287,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
543,G-2506-E-Y-09-46,Drinking water,Environmental,BMC-4141,Kaira Milk Union,Kheda-Anand,02-06-2025,Suspected
544,G-2506-E-Y-09-52,Drinking water,Environmental,BMC-4129,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
545,G-2506-E-Y-09-58,Drinking water,Environmental,BMC-4202,Kaira Milk Union,Kheda-Anand,02-06-2025,Negative
546,G-2506-E-Y-04-05,Slurry,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
547,G-2506-E-Y-04-11,Slurry,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
548,G-2506-E-Y-04-17,Slurry,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
549,G-2506-E-Y-04-06,Manger swab,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Suspected
550,G-2506-E-Y-04-12,Manger swab,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
551,G-2506-E-Y-04-18,Manger swab,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
552,G-2506-E-Y-04-02,Lefover feed,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
553,G-2506-E-Y-04-08,Lefover feed,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
554,G-2506-E-Y-04-14,Lefover feed,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
555,G-2506-E-Y-04-01,Dung pile,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
556,G-2506-E-Y-04-07,Dung pile,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Suspected
557,G-2506-E-Y-04-13,Dung pile,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
558,G-2506-E-Y-04-04,Drinking water,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
559,G-2506-E-Y-04-10,Drinking water,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
560,G-2506-E-Y-04-16,Drinking water,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
561,G-2506-E-Y-04-51,Air,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
562,G-2506-E-Y-04-52,Air,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
563,G-2506-E-Y-04-53,Air,Environmental,"Livestock Market, Bayad",Livestock Market,Aravalli,10-06-2025,Negative
564,G-2506-E-Y-10-05,Slurry,Environmental,Panchmahal MU (P1),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
565,G-2506-E-Y-10-11,Slurry,Environmental,Panchmahal MU (P2),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
566,G-2506-E-Y-10-17,Slurry,Environmental,Panchmahal MU (P3),Panchmahal Milk Union,Panchmahal,11-06-2025,Positive
567,G-2506-E-Y-10-23,Slurry,Environmental,Panchmahal MU (P4),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
568,G-2506-E-Y-10-29,Slurry,Environmental,Panchmahal MU (P5),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
569,G-2506-E-Y-11-05,Slurry,Environmental,Mehsana Farm (M1),Mehsana Milk Union,Mehsana,11-06-2025,Negative
570,G-2506-E-Y-11-11,Slurry,Environmental,Mehsana Farm (M2),Mehsana Milk Union,Mehsana,11-06-2025,Negative
571,G-2506-E-Y-11-17,Slurry,Environmental,Mehsana Farm (M3),Mehsana Milk Union,Mehsana,11-06-2025,Negative
572,G-2506-E-Y-11-23,Slurry,Environmental,Mehsana Farm (M4),Mehsana Milk Union,Mehsana,11-06-2025,Negative
573,G-2506-E-Y-11-29,Slurry,Environmental,Mehsana Farm (M5),Mehsana Milk Union,Mehsana,11-06-2025,Negative
574,G-2506-E-Y-10-03,Pool milk,Environmental,Panchmahal MU (P1),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
575,G-2506-E-Y-10-09,Pool milk,Environmental,Panchmahal MU (P2),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
576,G-2506-E-Y-10-15,Pool milk,Environmental,Panchmahal MU (P3),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
577,G-2506-E-Y-10-21,Pool milk,Environmental,Panchmahal MU (P4),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
578,G-2506-E-Y-10-27,Pool milk,Environmental,Panchmahal MU (P5),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
579,G-2506-E-Y-11-03,Pool milk,Environmental,Mehsana Farm (M1),Mehsana Milk Union,Mehsana,11-06-2025,Negative
580,G-2506-E-Y-11-09,Pool milk,Environmental,Mehsana Farm (M2),Mehsana Milk Union,Mehsana,11-06-2025,Negative
581,G-2506-E-Y-11-15,Pool milk,Environmental,Mehsana Farm (M3),Mehsana Milk Union,Mehsana,11-06-2025,Negative
582,G-2506-E-Y-11-21,Pool milk,Environmental,Mehsana Farm (M4),Mehsana Milk Union,Mehsana,11-06-2025,Negative
583,G-2506-E-Y-11-27,Pool milk,Environmental,Mehsana Farm (M5),Mehsana Milk Union,Mehsana,11-06-2025,Negative
584,G-2506-E-Y-10-06,Manger swab,Environmental,Panchmahal MU (P1),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
585,G-2506-E-Y-10-12,Manger swab,Environmental,Panchmahal MU (P2),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
586,G-2506-E-Y-10-18,Manger swab,Environmental,Panchmahal MU (P3),Panchmahal Milk Union,Panchmahal,11-06-2025,Suspected
587,G-2506-E-Y-10-24,Manger swab,Environmental,Panchmahal MU (P4),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
588,G-2506-E-Y-10-30,Manger swab,Environmental,Panchmahal MU (P5),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
589,G-2506-E-Y-11-06,Manger swab,Environmental,Mehsana Farm (M1),Mehsana Milk Union,Mehsana,11-06-2025,Negative
590,G-2506-E-Y-11-12,Manger swab,Environmental,Mehsana Farm (M2),Mehsana Milk Union,Mehsana,11-06-2025,Negative
591,G-2506-E-Y-11-18,Manger swab,Environmental,Mehsana Farm (M3),Mehsana Milk Union,Mehsana,11-06-2025,Negative
592,G-2506-E-Y-11-24,Manger swab,Environmental,Mehsana Farm (M4),Mehsana Milk Union,Mehsana,11-06-2025,Suspected
593,G-2506-E-Y-11-30,Manger swab,Environmental,Mehsana Farm (M5),Mehsana Milk Union,Mehsana,11-06-2025,Negative
594,G-2506-E-Y-10-02,Lefover feed,Environmental,Panchmahal MU (P1),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
595,G-2506-E-Y-10-08,Lefover feed,Environmental,Panchmahal MU (P2),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
596,G-2506-E-Y-10-14,Lefover feed,Environmental,Panchmahal MU (P3),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
597,G-2506-E-Y-10-20,Lefover feed,Environmental,Panchmahal MU (P4),Panchmahal Milk Union,Panchmahal,11-06-2025,Suspected
598,G-2506-E-Y-10-26,Lefover feed,Environmental,Panchmahal MU (P5),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
599,G-2506-E-Y-11-02,Lefover feed,Environmental,Mehsana Farm (M1),Mehsana Milk Union,Mehsana,11-06-2025,Negative
600,G-2506-E-Y-11-08,Lefover feed,Environmental,Mehsana Farm (M2),Mehsana Milk Union,Mehsana,11-06-2025,Negative
601,G-2506-E-Y-11-14,Lefover feed,Environmental,Mehsana Farm (M3),Mehsana Milk Union,Mehsana,11-06-2025,Negative
602,G-2506-E-Y-11-20,Lefover feed,Environmental,Mehsana Farm (M4),Mehsana Milk Union,Mehsana,11-06-2025,Negative
603,G-2506-E-Y-11-26,Lefover feed,Environmental,Mehsana Farm (M5),Mehsana Milk Union,Mehsana,11-06-2025,Negative
604,G-2506-E-Y-10-01,Dung pile,Environmental,Panchmahal MU (P1),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
605,G-2506-E-Y-10-07,Dung pile,Environmental,Panchmahal MU (P2),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
606,G-2506-E-Y-10-13,Dung pile,Environmental,Panchmahal MU (P3),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
607,G-2506-E-Y-10-19,Dung pile,Environmental,Panchmahal MU (P4),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
608,G-2506-E-Y-10-25,Dung pile,Environmental,Panchmahal MU (P5),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
609,G-2506-E-Y-11-01,Dung pile,Environmental,Mehsana Farm (M1),Mehsana Milk Union,Mehsana,11-06-2025,Suspected
610,G-2506-E-Y-11-07,Dung pile,Environmental,Mehsana Farm (M2),Mehsana Milk Union,Mehsana,11-06-2025,Negative
611,G-2506-E-Y-11-13,Dung pile,Environmental,Mehsana Farm (M3),Mehsana Milk Union,Mehsana,11-06-2025,Negative
612,G-2506-E-Y-11-19,Dung pile,Environmental,Mehsana Farm (M4),Mehsana Milk Union,Mehsana,11-06-2025,Suspected
613,G-2506-E-Y-11-25,Dung pile,Environmental,Mehsana Farm (M5),Mehsana Milk Union,Mehsana,11-06-2025,Negative
614,G-2506-E-Y-10-04,Drinking water,Environmental,Panchmahal MU (P1),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
615,G-2506-E-Y-10-10,Drinking water,Environmental,Panchmahal MU (P2),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
616,G-2506-E-Y-10-16,Drinking water,Environmental,Panchmahal MU (P3),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
617,G-2506-E-Y-10-22,Drinking water,Environmental,Panchmahal MU (P4),Panchmahal Milk Union,Panchmahal,11-06-2025,Negative
618,G-2506-E-Y-10-28,Drinking water,Environmental,Panchmahal MU (P5),Panchmahal Milk Union,Panchmahal,11-06-2025,Suspected
619,G-2506-E-Y-11-04,Drinking water,Environmental,Mehsana Farm (M1),Mehsana Milk Union,Mehsana,11-06-2025,Positive
620,G-2506-E-Y-11-10,Drinking water,Environmental,Mehsana Farm (M2),Mehsana Milk Union,Mehsana,11-06-2025,Negative
621,G-2506-E-Y-11-16,Drinking water,Environmental,Mehsana Farm (M3),Mehsana Milk Union,Mehsana,11-06-2025,Negative
622,G-2506-E-Y-11-22,Drinking water,Environmental,Mehsana Farm (M4),Mehsana Milk Union,Mehsana,11-06-2025,Negative
623,G-2506-E-Y-11-28,Drinking water,Environmental,Mehsana Farm (M5),Mehsana Milk Union,Mehsana,11-06-2025,Negative
624,G-2506-E-Y-12-05,Slurry,Environmental,MALI Farm (S1),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
625,G-2506-E-Y-12-11,Slurry,Environmental,RAYGADH Farm (S2),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
626,G-2506-E-Y-12-17,Slurry,Environmental,HAMIRGADH(ST) Farm (S3),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
627,G-2506-E-Y-12-23,Slurry,Environmental,PIPODARA Farm (S4),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
628,G-2506-E-Y-12-29,Slurry,Environmental,AMBALIYARA Farm (S5),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
629,G-2506-E-Y-12-03,Pool milk,Environmental,MALI Farm (S1),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
630,G-2506-E-Y-12-09,Pool milk,Environmental,RAYGADH Farm (S2),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
631,G-2506-E-Y-12-15,Pool milk,Environmental,HAMIRGADH(ST) Farm (S3),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
632,G-2506-E-Y-12-21,Pool milk,Environmental,PIPODARA Farm (S4),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
633,G-2506-E-Y-12-27,Pool milk,Environmental,AMBALIYARA Farm (S5),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
634,G-2506-E-Y-12-06,Manger swab,Environmental,MALI Farm (S1),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
635,G-2506-E-Y-12-12,Manger swab,Environmental,RAYGADH Farm (S2),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
636,G-2506-E-Y-12-18,Manger swab,Environmental,HAMIRGADH(ST) Farm (S3),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Suspected
637,G-2506-E-Y-12-24,Manger swab,Environmental,PIPODARA Farm (S4),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Suspected
638,G-2506-E-Y-12-30,Manger swab,Environmental,AMBALIYARA Farm (S5),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
639,G-2506-E-Y-12-02,Lefover feed,Environmental,MALI Farm (S1),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
640,G-2506-E-Y-12-08,Lefover feed,Environmental,RAYGADH Farm (S2),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Positive
641,G-2506-E-Y-12-14,Lefover feed,Environmental,HAMIRGADH(ST) Farm (S3),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
642,G-2506-E-Y-12-20,Lefover feed,Environmental,PIPODARA Farm (S4),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
643,G-2506-E-Y-12-26,Lefover feed,Environmental,AMBALIYARA Farm (S5),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
644,G-2506-E-Y-12-01,Dung pile,Environmental,MALI Farm (S1),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
645,G-2506-E-Y-12-07,Dung pile,Environmental,RAYGADH Farm (S2),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
646,G-2506-E-Y-12-13,Dung pile,Environmental,HAMIRGADH(ST) Farm (S3),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
647,G-2506-E-Y-12-19,Dung pile,Environmental,PIPODARA Farm (S4),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Positive
648,G-2506-E-Y-12-25,Dung pile,Environmental,AMBALIYARA Farm (S5),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
649,G-2506-E-Y-12-04,Drinking water,Environmental,MALI Farm (S1),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Positive
650,G-2506-E-Y-12-10,Drinking water,Environmental,RAYGADH Farm (S2),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Suspected
651,G-2506-E-Y-12-16,Drinking water,Environmental,HAMIRGADH(ST) Farm (S3),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
652,G-2506-E-Y-12-22,Drinking water,Environmental,PIPODARA Farm (S4),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Negative
653,G-2506-E-Y-12-28,Drinking water,Environmental,AMBALIYARA Farm (S5),Sabarkantha Milk Union,Sabarkantha,12-06-2025,Suspected
654,G-2506-E-Y-08-05,Slurry,Environmental,"Livestock Market, Jetada",Livestock Market,Banaskantha,13-06-2025,Negative
655,G-2506-E-Y-08-03,Pool milk,Environmental,"Livestock Market, Jetada",Livestock Market,Banaskantha,13-06-2025,
656,G-2506-E-Y-08-06,Manger swab,Environmental,"Livestock Market, Jetada",Livestock Market,Banaskantha,13-06-2025,
657,G-2506-E-Y-08-02,Lefover feed,Environmental,"Livestock Market, Jetada",Livestock Market,Banaskantha,13-06-2025,Negative
658,G-2506-E-Y-08-01,Dung pile,Environmental,"Livestock Market, Jetada",Livestock Market,Banaskantha,13-06-2025,Negative
659,G-2506-E-Y-08-04,Drinking water,Environmental,"Livestock Market, Jetada",Livestock Market,Banaskantha,13-06-2025,Negative
660,G-2506-E-Y-08-51,Air,Environmental,"Livestock Market, Jetada",Livestock Market,Banaskantha,13-06-2025,Negative
661,G-2506-E-Y-05-05,Slurry,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Negative
662,G-2506-E-Y-05-11,Slurry,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Negative
663,G-2506-E-Y-05-06,Manger swab,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Negative
664,G-2506-E-Y-05-12,Manger swab,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Negative
665,G-2506-E-Y-05-02,Lefover feed,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Negative
666,G-2506-E-Y-05-08,Lefover feed,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Suspected
667,G-2506-E-Y-05-01,Dung pile,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Negative
668,G-2506-E-Y-05-07,Dung pile,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Negative
669,G-2506-E-Y-05-04,Drinking water,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Suspected
670,G-2506-E-Y-05-10,Drinking water,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,
671,G-2506-E-Y-05-51,Air,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Negative
672,G-2506-E-Y-05-52,Air,Environmental,"Livestock Market, Charada",Livestock Market,Gandhinagar,20-06-2025,Negative
673,G-2506-E-Y-13-05,Slurry,Environmental,Farm B1- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
674,G-2506-E-Y-13-11,Slurry,Environmental,Farm B2- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Suspected
675,G-2506-E-Y-13-17,Slurry,Environmental,Farm B3- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
676,G-2506-E-Y-13-23,Slurry,Environmental,Farm B4- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
677,G-2506-E-Y-13-29,Slurry,Environmental,Farm B5- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
678,G-2506-E-Y-13-35,Slurry,Environmental,Farm B6- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
679,G-2506-E-Y-13-41,Slurry,Environmental,Farm B7- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
680,G-2506-E-Y-13-47,Slurry,Environmental,Farm B8- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
681,G-2506-E-Y-13-53,Slurry,Environmental,Farm B9- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
682,G-2506-E-Y-13-59,Slurry,Environmental,Farm B10 - Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
683,G-2506-E-Y-13-03,Pool milk,Environmental,Farm B1- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
684,G-2506-E-Y-13-09,Pool milk,Environmental,Farm B2- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
685,G-2506-E-Y-13-15,Pool milk,Environmental,Farm B3- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
686,G-2506-E-Y-13-21,Pool milk,Environmental,Farm B4- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
687,G-2506-E-Y-13-27,Pool milk,Environmental,Farm B5- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
688,G-2506-E-Y-13-33,Pool milk,Environmental,Farm B6- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
689,G-2506-E-Y-13-39,Pool milk,Environmental,Farm B7- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
690,G-2506-E-Y-13-45,Pool milk,Environmental,Farm B8- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
691,G-2506-E-Y-13-51,Pool milk,Environmental,Farm B9- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
692,G-2506-E-Y-13-57,Pool milk,Environmental,Farm B10 - Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
693,G-2506-E-Y-13-06,Manger swab,Environmental,Farm B1- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
694,G-2506-E-Y-13-12,Manger swab,Environmental,Farm B2- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
695,G-2506-E-Y-13-18,Manger swab,Environmental,Farm B3- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
696,G-2506-E-Y-13-24,Manger swab,Environmental,Farm B4- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
697,G-2506-E-Y-13-30,Manger swab,Environmental,Farm B5- Banas MU ,Banaskanta Milk Union ,Banaskanta,21-06-2025,Negative
